Date,Open,High,Low,Close,Adj Close,Volume
2022-03-23,13.329282,13.463313,12.992749,13.122339,13.122339,11978106
2022-03-24,13.121682,13.508487,13.026006,13.252448,13.252448,9420180
2022-03-25,13.252852,13.693130,13.232079,13.504377,13.504377,9381432
2022-03-26,13.520286,13.662755,13.377110,13.417170,13.417170,6747279
2022-03-27,13.415700,13.509522,13.274961,13.457701,13.457701,6712240
2022-03-28,13.464795,13.851867,13.405731,13.552056,13.552056,9592965
2022-03-29,13.548824,14.171666,13.468440,13.938212,13.938212,14675235
2022-03-30,13.937301,14.023968,13.590828,13.781254,13.781254,10473559
2022-03-31,13.778089,14.790045,13.594646,13.921986,13.921986,14923979
2022-04-01,13.936395,14.708780,13.789794,14.434920,14.434920,15540990
2022-04-02,14.434940,15.740448,14.373994,15.052961,15.052961,20644154
2022-04-03,15.066249,15.605564,14.740859,14.845967,14.845967,14244802
2022-04-04,14.848308,15.023193,14.162493,14.505053,14.505053,9898925
2022-04-05,14.505164,15.101148,14.262720,14.647172,14.647172,11532174
2022-04-06,14.648308,15.106046,13.843536,13.989288,13.989288,13796878
2022-04-07,13.989449,14.902308,13.689030,14.481678,14.481678,12800159
2022-04-08,14.459650,14.572677,14.168694,14.194727,14.194727,8142579
2022-04-09,14.196076,14.617431,14.196076,14.393985,14.393985,8815829
2022-04-10,14.391621,14.632480,14.221417,14.469387,14.469387,9663126
2022-04-11,14.468544,14.553822,13.600046,13.600046,13.600046,9599067
2022-04-12,13.592057,13.954865,13.565800,13.747913,13.747913,7649357
2022-04-13,13.745638,14.054874,13.610396,13.995166,13.995166,7430529
2022-04-14,13.994468,14.096230,13.594854,13.809927,13.809927,6901756
2022-04-15,13.810219,14.569624,13.775898,14.468677,14.468677,8299539
2022-04-16,14.469953,15.687185,14.259956,14.885903,14.885903,21015411
2022-04-17,14.879613,15.743104,14.484171,14.577022,14.577022,20847834
2022-04-18,14.576086,14.784572,13.874791,14.461403,14.461403,13261271
2022-04-19,14.463569,15.220175,14.370156,14.993832,14.993832,14899645
2022-04-20,14.994980,15.136319,13.870192,13.907497,13.907497,18955258
2022-04-21,13.908518,14.180982,13.389030,13.507625,13.507625,12966369
2022-04-22,13.502057,13.948812,13.350220,13.869715,13.869715,11045992
2022-04-23,13.864048,13.978765,12.769399,12.841140,12.841140,14668943
2022-04-24,12.840634,12.894133,11.919101,11.919101,11.919101,21038052
2022-04-25,11.911553,11.919856,10.962660,11.425738,11.425738,20123491
2022-04-26,11.426415,12.220410,10.750953,10.757662,10.757662,15780248
2022-04-27,10.759667,11.610484,10.731538,11.449789,11.449789,16013654
2022-04-28,11.428585,11.702129,10.948517,11.012837,11.012837,15668499
2022-04-29,11.010662,11.315737,10.429562,10.455011,10.455011,15078671
2022-04-30,10.454652,10.782414,9.379951,9.451921,9.451921,13677869
2022-05-01,9.453010,9.917814,9.168250,9.476371,9.476371,13150439
2022-05-02,9.475777,9.717300,9.229318,9.581867,9.581867,11976011
2022-05-03,9.586228,9.780526,9.120761,9.190680,9.190680,12430282
2022-05-04,9.192082,9.752554,9.082970,9.682216,9.682216,13195470
2022-05-05,9.683111,9.696128,8.660640,8.838779,8.838779,11926835
2022-05-06,8.838311,8.874180,8.516925,8.680456,8.680456,12002336
2022-05-07,8.678779,8.968608,8.472559,8.665496,8.665496,11156438
2022-05-08,8.666572,8.913240,8.146416,8.176041,8.176041,13139653
2022-05-09,8.182154,8.273822,6.782321,6.782321,6.782321,12182214
2022-05-10,6.750292,7.389137,6.517199,6.753300,6.753300,10681541
2022-05-11,6.751665,6.916124,4.438746,4.609790,4.609790,8935818
2022-05-12,4.612867,4.856380,4.076900,4.325859,4.325859,7079237
2022-05-13,4.323057,5.524614,4.277890,4.902586,4.902586,7540606
2022-05-14,4.902211,5.148288,4.710388,5.094865,5.094865,7282035
2022-05-15,5.093495,5.387607,4.970715,5.378631,5.378631,9594669
2022-05-16,5.380086,5.380086,4.897724,4.955622,4.955622,6796043
2022-05-17,4.955275,6.978454,4.955275,5.909247,5.909247,16174038
2022-05-18,5.916638,11.811803,5.882751,9.683855,9.683855,145523268
2022-05-19,9.712546,11.486215,7.804692,8.435409,8.435409,52718875
2022-05-20,8.433034,11.105692,8.353265,9.388610,9.388610,56754782
2022-05-21,9.378167,9.986254,8.797952,9.296396,9.296396,32614947
2022-05-22,9.290407,9.290407,8.200923,8.312783,8.312783,12643538
2022-05-23,8.321183,9.444931,8.042302,8.090375,8.090375,16543182
2022-05-24,8.088441,8.527674,7.580153,7.843099,7.843099,17982769
2022-05-25,7.835889,9.065965,7.599578,8.142348,8.142348,18214120
2022-05-26,8.140104,8.353322,7.193121,7.279444,7.279444,13466575
2022-05-27,7.277513,7.813935,6.732459,7.452693,7.452693,17995150
2022-05-28,7.766484,8.976819,7.396230,7.869887,7.869887,18276611
2022-05-29,7.875705,7.892297,7.298747,7.632090,7.632090,18503267
2022-05-30,7.630979,7.811054,7.510876,7.702449,7.702449,19218406
2022-05-31,7.702002,7.723185,7.397991,7.457566,7.457566,17890268
2022-06-01,7.456809,7.733537,6.952878,7.165064,7.165064,20715557
2022-06-02,7.164745,7.470001,7.093110,7.328321,7.328321,17430131
2022-06-03,7.324401,7.365419,7.092410,7.220887,7.220887,14860815
2022-06-04,7.221080,7.806022,7.218604,7.543032,7.543032,22470953
2022-06-05,7.543271,7.753547,7.396997,7.439076,7.439076,18185199
2022-06-06,7.441144,7.905119,7.438959,7.542375,7.542375,20604056
2022-06-07,7.542566,7.734088,7.396654,7.478432,7.478432,22283192
2022-06-08,7.468067,7.827325,7.377450,7.623197,7.623197,20671911
2022-06-09,7.622900,8.707606,7.540127,8.077416,8.077416,31830065
2022-06-10,8.073213,8.344794,7.536394,7.802716,7.802716,16140009
2022-06-11,7.802954,7.807070,7.201945,7.228002,7.228002,18016967
2022-06-12,7.228687,7.288663,6.645317,6.673846,6.673846,11297200
2022-06-13,6.672710,7.304911,6.518925,6.738833,6.738833,10921979
2022-06-14,6.752063,6.843838,6.430981,6.480971,6.480971,16399553
2022-06-15,6.479148,6.543951,5.845967,6.543951,6.543951,11257796
2022-06-16,6.551895,6.630180,6.004902,6.051025,6.051025,6407086
2022-06-17,6.052552,6.342595,6.041192,6.276675,6.276675,5185615
2022-06-18,6.276390,6.444757,5.772786,6.107197,6.107197,7458797
2022-06-19,6.105421,6.348206,5.928969,6.286590,6.286590,5737499
2022-06-20,6.286110,6.538661,6.101980,6.496704,6.496704,7338506
2022-06-21,6.495304,6.550441,6.362794,6.396115,6.396115,7054448
2022-06-22,6.396982,6.581118,6.283420,6.375536,6.375536,6573937
2022-06-23,6.375652,6.854715,6.350373,6.709722,6.709722,7955026
2022-06-24,6.708324,7.091002,6.668642,6.861040,6.861040,8925938
2022-06-25,6.863708,7.005646,6.656829,6.806029,6.806029,5123174
2022-06-26,6.804951,6.828467,6.556827,6.565643,6.565643,3736549
2022-06-27,6.567178,6.777484,6.418598,6.606213,6.606213,3910167
2022-06-28,6.605947,6.763031,6.269706,6.276349,6.276349,3710745
2022-06-29,6.276512,6.391991,6.158140,6.183200,6.183200,4095270
2022-06-30,6.184602,6.198881,5.782508,5.970215,5.970215,3920435
2022-07-01,5.975528,6.161931,5.877118,5.997143,5.997143,3630260
2022-07-02,5.998872,6.194405,5.938827,6.132645,6.132645,3023807
2022-07-03,6.132407,6.143434,6.018963,6.060563,6.060563,3068599
2022-07-04,6.060329,6.170132,6.021529,6.152119,6.152119,3316882
2022-07-05,6.151258,6.462928,6.082153,6.142431,6.142431,6472244
2022-07-06,6.142796,6.389486,6.130933,6.262617,6.262617,5929758
2022-07-07,6.264599,6.348036,6.176065,6.277502,6.277502,5235999
2022-07-08,6.277344,6.373871,6.133973,6.192791,6.192791,4778279
2022-07-09,6.188776,6.444903,6.163926,6.352494,6.352494,4377756
2022-07-10,6.350211,6.420684,6.215737,6.259853,6.259853,4042192
2022-07-11,6.258918,6.260984,5.880917,5.953204,5.953204,4727460
2022-07-12,5.956427,6.073807,5.889838,5.956048,5.956048,4498576
2022-07-13,5.956468,6.157698,5.844922,6.157698,6.157698,4392259
2022-07-14,6.156515,6.264289,6.006424,6.209118,6.209118,4791178
2022-07-15,6.208220,7.309000,6.150469,6.788114,6.788114,16667096
2022-07-16,6.780512,7.669835,6.616068,6.803834,6.803834,21743548
2022-07-17,6.804796,7.105824,6.703542,6.822267,6.822267,9080783
2022-07-18,6.819003,7.357846,6.745377,7.024279,7.024279,12954743
2022-07-19,7.014989,7.039832,6.893230,7.005209,7.005209,9019543
2022-07-20,7.005251,7.042417,6.505250,6.583921,6.583921,7143280
2022-07-21,6.585060,6.846513,6.537074,6.785417,6.785417,7107011
2022-07-22,6.783001,6.839254,6.595270,6.654616,6.654616,6678922
2022-07-23,6.652252,6.969344,6.642151,6.768593,6.768593,9392523
2022-07-24,6.769364,7.129022,6.699911,6.905202,6.905202,12291151
2022-07-25,6.904564,7.263681,6.850217,6.975070,6.975070,14240281
2022-07-26,6.972137,7.401969,6.859164,7.149176,7.149176,14709086
2022-07-27,7.150678,8.832605,7.099334,8.022741,8.022741,34113628
2022-07-28,8.024063,9.859835,8.000568,8.983685,8.983685,37326628
2022-07-29,8.993529,10.006391,8.894086,9.641352,9.641352,19531521
2022-07-30,9.639428,10.583449,9.091568,9.150214,9.150214,24224123
2022-07-31,9.150934,9.679115,9.123970,9.137143,9.137143,12534893
2022-08-01,9.138489,9.819241,9.074925,9.815445,9.815445,12802380
2022-08-02,9.834981,10.418080,9.235905,9.541085,9.541085,18106606
2022-08-03,9.542703,9.650534,9.294461,9.536825,9.536825,6890689
2022-08-04,9.538975,9.738386,8.580958,8.779102,8.779102,19231926
2022-08-05,8.770230,9.030857,8.749220,8.906235,8.906235,6670475
2022-08-06,8.905971,9.177066,8.878655,8.893867,8.893867,6768975
2022-08-07,8.894914,9.111808,8.790542,8.946084,8.946084,8607536
2022-08-08,8.946424,9.004930,8.815591,8.843928,8.843928,4568632
2022-08-09,8.840497,8.882671,8.435925,8.546980,8.546980,3939962
2022-08-10,8.547430,8.789129,8.381570,8.757864,8.757864,3877601
2022-08-11,8.758201,8.828208,8.516647,8.542552,8.542552,3584528
2022-08-12,8.542873,8.913717,8.487152,8.846619,8.846619,4581789
2022-08-13,8.840779,9.006593,8.789691,8.824908,8.824908,3971628
2022-08-14,8.825340,9.256454,8.726040,8.984857,8.984857,7010122
2022-08-15,8.984011,8.985498,8.716218,8.816183,8.816183,4689496
2022-08-16,8.809812,9.212885,8.783985,8.897196,8.897196,7403950
2022-08-17,8.903393,9.142062,8.730803,8.806528,8.806528,5489957
2022-08-18,8.808962,11.488681,8.782507,9.925423,9.925423,56715505
2022-08-19,9.926769,10.730989,9.298743,9.613407,9.613407,33780378
2022-08-20,9.601894,9.975216,8.700778,8.869660,8.869660,12152965
2022-08-21,8.873502,9.431733,8.729110,8.945099,8.945099,8967896
2022-08-22,8.944694,9.634507,8.881411,9.628247,9.628247,12340754
2022-08-23,9.626148,9.772797,9.262324,9.511145,9.511145,9223567
2022-08-24,9.510806,9.592525,9.283848,9.288499,9.288499,6468436
2022-08-25,9.293396,9.394349,9.145043,9.150744,9.150744,5387539
2022-08-26,9.148987,9.148987,8.300643,8.344293,8.344293,6481837
2022-08-27,8.334406,8.428241,7.832924,8.367882,8.367882,6512851
2022-08-28,8.368924,8.948968,8.130480,8.130480,8.130480,8525321
2022-08-29,8.124220,8.482386,8.083262,8.455684,8.455684,5390003
2022-08-30,8.456128,8.675239,8.250400,8.341334,8.341334,5865440
2022-08-31,8.341901,9.221881,8.340452,8.883077,8.883077,11585528
2022-09-01,8.883951,10.187438,8.857376,9.499736,9.499736,23908797
2022-09-02,9.501035,9.611354,9.283398,9.566484,9.566484,14129163
2022-09-03,9.564580,9.872659,9.292857,9.340917,9.340917,8189165
2022-09-04,9.341338,9.431633,9.067652,9.256526,9.256526,5072523
2022-09-05,9.258738,9.542018,9.149130,9.250167,9.250167,6712747
2022-09-06,9.248764,9.416170,8.618858,8.649649,8.649649,7943167
2022-09-07,8.643536,8.950939,8.566647,8.841782,8.841782,6605354
2022-09-08,8.842001,8.914344,8.596959,8.764883,8.764883,4606899
2022-09-09,8.762279,8.988266,8.712509,8.863358,8.863358,5680694
2022-09-10,8.861418,9.219444,8.800439,9.043069,9.043069,5713130
2022-09-11,9.038679,9.383967,8.846977,8.968771,8.968771,7045517
2022-09-12,8.968832,9.037133,8.647003,8.939986,8.939986,5232346
2022-09-13,8.941048,9.456790,8.609878,8.782449,8.782449,13083033
2022-09-14,8.753850,8.882658,8.259578,8.444889,8.444889,6860283
2022-09-15,8.444924,8.510123,8.006480,8.162237,8.162237,6929000
2022-09-16,8.162924,8.637082,8.034188,8.442228,8.442228,7245021
2022-09-17,8.443373,8.580854,8.352375,8.502992,8.502992,3852741
2022-09-18,8.500163,8.653128,7.963273,7.972662,7.972662,6223969
2022-09-19,7.971732,8.310154,7.616278,8.009005,8.009005,6866658
2022-09-20,8.009280,8.045634,7.701839,7.712495,7.712495,5532180
2022-09-21,7.712983,8.058420,7.570562,7.735218,7.735218,5979049
2022-09-22,7.734862,8.243917,7.733571,8.159456,8.159456,7277728
2022-09-23,8.159855,8.657655,8.150994,8.598591,8.598591,12655243
2022-09-24,8.612437,8.686898,8.287927,8.366192,8.366192,6805345
2022-09-25,8.372035,8.548426,8.329907,8.405957,8.405957,7839169
2022-09-26,8.407137,8.951142,8.351197,8.508154,8.508154,10980445
2022-09-27,8.507870,8.659705,8.426885,8.625328,8.625328,7652525
2022-09-28,8.621906,8.818425,8.174660,8.380623,8.380623,7824750
2022-09-29,8.382521,8.618161,8.348627,8.463454,8.463454,5135501
2022-09-30,8.462749,8.582132,8.378871,8.508717,8.508717,4683928
2022-10-01,8.506443,8.695270,8.385844,8.405951,8.405951,3629864
2022-10-02,8.406466,8.489285,8.064990,8.075126,8.075126,4005661
2022-10-03,8.077390,8.278700,8.002409,8.252942,8.252942,4694889
2022-10-04,8.251712,8.417156,8.195118,8.288310,8.288310,5655029
2022-10-05,8.286771,8.335856,8.077959,8.147573,8.147573,5175013
2022-10-06,8.147760,8.217687,8.082891,8.082891,8.082891,5381908
2022-10-07,8.079539,8.146919,7.957077,8.043217,8.043217,4701152
2022-10-08,8.041187,8.089895,7.954228,7.970585,7.970585,3127558
2022-10-09,7.972974,8.062385,7.942067,8.008340,8.008340,2883320
2022-10-10,8.006619,8.091549,7.246168,7.246168,7.246168,4719774
2022-10-11,7.245016,7.245016,6.822662,7.027961,7.027961,5203009
2022-10-12,7.027658,7.059203,6.694781,6.781760,6.781760,3555706
2022-10-13,6.782036,6.782036,6.149848,6.589864,6.589864,6166741
2022-10-14,6.591731,7.026947,6.536476,6.580980,6.580980,4603239
2022-10-15,6.580557,6.817726,6.521198,6.774155,6.774155,2824919
2022-10-16,6.769655,6.943583,6.726616,6.756426,6.756426,3318252
2022-10-17,6.757228,6.880530,6.668861,6.859038,6.859038,3255298
2022-10-18,6.854117,6.963018,6.665911,6.764194,6.764194,3061256
2022-10-19,6.764377,6.776053,6.520098,6.544489,6.544489,2633422
2022-10-20,6.542636,6.617159,6.342684,6.492291,6.492291,3158741
2022-10-21,6.492294,6.583292,6.053797,6.454386,6.454386,3526196
2022-10-22,6.455056,6.586602,6.392048,6.539180,6.539180,2136141
2022-10-23,6.540075,6.614010,6.438074,6.582060,6.582060,2102101
2022-10-24,6.582285,6.772497,6.455150,6.633236,6.633236,3206240
2022-10-25,6.632898,6.928467,6.631809,6.821125,6.821125,5257390
2022-10-26,6.820146,6.928779,6.735955,6.788344,6.788344,3302374
2022-10-27,6.783985,6.966164,6.654761,6.654761,6.654761,4469194
2022-10-28,6.654500,6.796282,6.439130,6.755774,6.755774,3967269
2022-10-29,6.754504,6.872020,6.667970,6.736058,6.736058,4647987
2022-10-30,6.735379,7.458958,6.691662,6.937725,6.937725,13515358
2022-10-31,6.936752,7.236145,6.788518,6.988747,6.988747,8871791
2022-11-01,6.987857,7.166726,6.849464,6.905411,6.905411,5641895
2022-11-02,6.906042,6.973317,6.668020,6.833017,6.833017,5623605
2022-11-03,6.833830,7.076629,6.833830,6.861128,6.861128,8564475
2022-11-04,6.864182,7.325724,6.856039,7.296274,7.296274,8483435
2022-11-05,7.297196,7.771664,7.282800,7.428250,7.428250,11483045
2022-11-06,7.428489,7.912803,7.287582,7.295191,7.295191,12192761
2022-11-07,7.296932,7.720223,7.214963,7.458537,7.458537,10184644
2022-11-08,7.458424,7.510764,5.531242,6.288987,6.288987,17822753
2022-11-09,6.292919,6.396325,4.959275,5.092408,5.092408,10829821
2022-11-10,5.088791,6.119341,5.059110,6.010256,6.010256,9470581
2022-11-11,6.003581,6.250490,5.716101,6.128109,6.128109,9757946
2022-11-12,6.129419,6.130524,5.584017,5.862941,5.862941,5160885
2022-11-13,5.863444,5.961782,5.425353,5.609657,5.609657,9084601
2022-11-14,5.610612,5.966622,5.409912,5.756949,5.756949,5668785
2022-11-15,5.756723,6.769062,5.756723,6.420942,6.420942,12668557
2022-11-16,6.416843,6.831863,6.246510,6.428643,6.428643,13886111
2022-11-17,6.427758,6.682164,6.068207,6.592965,6.592965,10687372
2022-11-18,6.592192,7.266518,6.564855,7.080164,7.080164,14820217
2022-11-19,7.084661,7.088259,6.470746,6.548000,6.548000,8320458
2022-11-20,6.551029,6.702235,5.751119,5.785422,5.785422,12222184
2022-11-21,5.782786,5.873952,5.396802,5.576070,5.576070,9439390
2022-11-22,5.574826,5.690394,5.467271,5.633469,5.633469,6498594
2022-11-23,5.632583,5.852581,5.595100,5.762286,5.762286,5637104
2022-11-24,5.762918,5.785973,5.573185,5.617002,5.617002,4171826
2022-11-25,5.616260,5.665583,5.440850,5.659894,5.659894,5239577
2022-11-26,5.660031,5.687529,5.516360,5.544880,5.544880,4993702
2022-11-27,5.544831,5.606983,5.525035,5.525928,5.525928,3810233
2022-11-28,5.525400,5.534622,5.323945,5.480137,5.480137,4249003
2022-11-29,5.479818,5.549519,5.441173,5.515229,5.515229,4301195
2022-11-30,5.514533,5.585941,5.450898,5.536112,5.536112,5113880
2022-12-01,5.536491,5.553066,5.448118,5.526114,5.526114,3583554
2022-12-02,5.526203,5.679678,5.429986,5.627952,5.627952,4399871
2022-12-03,5.628542,5.654587,5.511254,5.534334,5.534334,4054212
2022-12-04,5.532340,5.557227,5.483145,5.530316,5.530316,4831554
2022-12-05,5.528572,5.577335,5.491317,5.523531,5.523531,4248067
2022-12-06,5.524109,5.546639,5.485277,5.529065,5.529065,3882098
2022-12-07,5.528319,5.538597,5.350289,5.384569,5.384569,4131874
2022-12-08,5.385837,5.419295,5.329103,5.403931,5.403931,5575214
2022-12-09,5.404371,5.410868,5.367835,5.389532,5.389532,4992387
2022-12-10,5.389202,5.437584,5.374234,5.384698,5.384698,3780758
2022-12-11,5.383335,5.403272,5.277098,5.277374,5.277374,7073432
2022-12-12,5.277343,5.277343,5.135047,5.186208,5.186208,6885306
2022-12-13,5.186395,5.293524,4.975229,5.248945,5.248945,4567291
2022-12-14,5.246030,6.676653,5.192965,6.411903,6.411903,28834524
2022-12-15,6.414183,6.998740,6.117737,6.135064,6.135064,47732758
2022-12-16,6.134813,7.104886,5.972171,6.288689,6.288689,38122066
2022-12-17,6.292842,6.891078,6.058176,6.183548,6.183548,19965157
2022-12-18,6.184887,8.301735,5.640576,5.640576,5.640576,93953659
2022-12-19,5.644106,5.767985,5.291220,5.324761,5.324761,12370754
2022-12-20,5.323988,5.814249,5.225258,5.603222,5.603222,9085828
2022-12-21,5.602882,5.802179,5.458418,5.504469,5.504469,6161367
2022-12-22,5.504837,5.568213,5.390610,5.469138,5.469138,3804492
2022-12-23,5.483220,5.598805,5.443788,5.496915,5.496915,2638346
2022-12-24,5.496198,5.743329,5.477153,5.566724,5.566724,3576133
2022-12-25,5.567118,5.706636,5.525155,5.529486,5.529486,3681476
2022-12-26,5.531316,5.638852,5.486718,5.609491,5.609491,2197241
2022-12-27,5.609655,5.629951,5.498195,5.560837,5.560837,3344251
2022-12-28,5.558327,5.586866,5.369305,5.408504,5.408504,2524989
2022-12-29,5.411062,5.512075,5.321649,5.418580,5.418580,2485090
2022-12-30,5.412080,5.473389,5.369241,5.393286,5.393286,2448043
2022-12-31,5.390899,5.478496,5.381715,5.436444,5.436444,2683330
2023-01-01,5.437224,5.497184,5.403137,5.417964,5.417964,2719898
2023-01-02,5.418119,5.467934,5.379052,5.465701,5.465701,2721621
2023-01-03,5.465804,5.469097,5.397632,5.439892,5.439892,2268144
2023-01-04,5.442918,5.509075,5.428278,5.475257,5.475257,2495659
2023-01-05,5.475310,6.065709,5.475310,5.859838,5.859838,15204753
2023-01-06,5.860306,5.920751,5.615256,5.658733,5.658733,4234076
2023-01-07,5.660391,5.717598,5.646447,5.697237,5.697237,2907124
2023-01-08,5.698882,5.744627,5.648913,5.703147,5.703147,2983049
2023-01-09,5.702848,5.888418,5.698883,5.789992,5.789992,4692512
2023-01-10,5.789632,5.932767,5.759842,5.901565,5.901565,4412152
2023-01-11,5.900728,5.963596,5.803257,5.910383,5.910383,3866846
2023-01-12,5.931326,6.010153,5.825463,5.980211,5.980211,4351621
2023-01-13,5.980957,6.738513,5.963097,6.271683,6.271683,13109008
2023-01-14,6.270912,6.799644,6.270887,6.622439,6.622439,17163676
2023-01-15,6.622739,6.667536,6.455775,6.515925,6.515925,6185222
2023-01-16,6.516723,6.598046,6.462012,6.511628,6.511628,4977204
2023-01-17,6.512253,6.588788,6.472101,6.480838,6.480838,3129994
2023-01-18,6.480231,6.591162,6.043354,6.093734,6.093734,5120272
2023-01-19,6.094413,6.475144,6.090337,6.315750,6.315750,4335125
2023-01-20,6.325577,6.685454,6.297658,6.635465,6.635465,5618713
2023-01-21,6.636971,6.691181,6.501304,6.502419,6.502419,4390696
2023-01-22,6.502224,6.574250,6.390281,6.475933,6.475933,5676731
2023-01-23,6.478605,6.590061,6.471534,6.543060,6.543060,3551989
2023-01-24,6.542649,6.641174,6.341223,6.364004,6.364004,3845790
2023-01-25,6.355803,6.544463,6.252994,6.480676,6.480676,4440441
2023-01-26,6.480502,6.593981,6.449339,6.576708,6.576708,4625809
2023-01-27,6.578949,6.623186,6.462129,6.566902,6.566902,3507458
2023-01-28,6.569124,6.602540,6.514630,6.554030,6.554030,3364172
2023-01-29,6.555304,6.650539,6.546574,6.592848,6.592848,3526860
2023-01-30,6.592449,6.615363,6.274861,6.328495,6.328495,4867765
2023-01-31,6.327753,6.462118,6.296298,6.414234,6.414234,3413756
2023-02-01,6.413752,6.468250,6.249991,6.449194,6.449194,3800281
2023-02-02,6.447793,6.611547,6.418516,6.430663,6.430663,3925094
2023-02-03,6.432020,6.526851,6.419917,6.509225,6.509225,3883311
2023-02-04,6.509146,6.569324,6.422291,6.426497,6.426497,3650985
2023-02-05,6.426600,6.549610,6.345342,6.428729,6.428729,4655076
2023-02-06,6.428806,6.479748,6.337806,6.395447,6.395447,3269852
2023-02-07,6.394895,6.829029,6.388350,6.737908,6.737908,7345955
2023-02-08,6.738324,7.390863,6.699737,7.173551,7.173551,20325796
2023-02-09,7.175480,7.267154,6.615912,6.631198,6.631198,9702424
2023-02-10,6.629745,6.772096,6.571617,6.696266,6.696266,3912875
2023-02-11,6.696996,7.136962,6.690188,6.953476,6.953476,6490503
2023-02-12,6.951851,7.105961,6.861980,6.898670,6.898670,4615799
2023-02-13,6.899898,7.091551,6.687435,6.858945,6.858945,5130836
2023-02-14,6.858823,6.872327,6.594313,6.594699,6.594699,8067701
2023-02-15,6.596136,6.728973,6.490183,6.698931,6.698931,7918507
2023-02-16,6.698888,6.744303,6.356888,6.358001,6.358001,5301179
2023-02-17,6.361480,6.577749,6.345548,6.538651,6.538651,3223520
2023-02-18,6.538719,6.605411,6.482476,6.499618,6.499618,2893015
2023-02-19,6.499414,6.608381,6.451641,6.553290,6.553290,4844054
2023-02-20,6.554874,6.563925,6.448592,6.463352,6.463352,4140994
2023-02-21,6.464491,6.527851,6.297394,6.356194,6.356194,4096331
2023-02-22,6.356100,6.369809,6.165901,6.318845,6.318845,3745541
2023-02-23,6.318153,6.350918,6.230778,6.246884,6.246884,2716857
2023-02-24,6.246887,6.303212,6.083469,6.153136,6.153136,3891973
2023-02-25,6.153886,6.443256,6.107707,6.237329,6.237329,4623199
2023-02-26,6.237304,6.320466,6.146137,6.290127,6.290127,3005243
2023-02-27,6.290700,6.320922,6.155692,6.193468,6.193468,2517573
2023-02-28,6.191164,6.229473,6.100862,6.102883,6.102883,2018194
2023-03-01,6.103041,6.268344,6.080038,6.204152,6.204152,2348882
2023-03-02,6.204323,6.291439,6.141465,6.266594,6.266594,2366446
2023-03-03,6.267862,6.274310,5.872327,6.067554,6.067554,3357831
2023-03-04,6.068668,6.135636,5.989974,6.026530,6.026530,2739071
2023-03-05,6.027009,6.125230,5.973651,5.978926,5.978926,2139229
2023-03-06,5.979655,6.072197,5.939534,6.036039,6.036039,2257050
2023-03-07,6.035963,6.097032,5.921229,6.023122,6.023122,2416892
2023-03-08,6.022975,6.028767,5.467789,5.467963,5.467963,5582638
2023-03-09,5.465480,5.645444,5.168706,5.307101,5.307101,4466735
2023-03-10,5.306833,5.331335,5.062942,5.310656,5.310656,3134448
2023-03-11,5.309692,5.357135,5.136585,5.281204,5.281204,2459927
2023-03-12,5.281534,5.458036,5.221805,5.449203,5.449203,2722843
2023-03-13,5.435419,5.547520,5.291705,5.474855,5.474855,3745321
2023-03-14,5.474845,5.697652,5.437859,5.561168,5.561168,4016638
2023-03-15,5.561236,5.600896,5.256519,5.331679,5.331679,3367861
2023-03-16,5.333255,5.402435,5.259956,5.352434,5.352434,2193314
2023-03-17,5.351511,5.510653,5.305789,5.486071,5.486071,2881874
2023-03-18,5.491438,5.562653,5.391541,5.411458,5.411458,2662918
2023-03-19,5.412073,5.594766,5.383116,5.383608,5.383608,3514572
2023-03-20,5.384404,5.457673,5.306064,5.307386,5.307386,2708404
2023-03-21,5.307474,5.392384,5.287134,5.326014,5.326014,2274958
2023-03-22,5.326083,5.332021,5.130097,5.257436,5.257436,2353946
2023-03-23,5.256144,5.364783,5.215899,5.302993,5.302993,1944564
2023-03-24,5.303289,5.366912,5.213791,5.302195,5.302195,2709780
2023-03-25,5.301663,5.335907,5.233355,5.255587,5.255587,1784167
2023-03-26,5.256038,5.308153,5.227506,5.265396,5.265396,1616021
2023-03-27,5.280762,5.283641,5.080855,5.201877,5.201877,2045319
2023-03-28,5.201262,5.293296,5.156771,5.269533,5.269533,1836309
2023-03-29,5.269545,5.357154,5.269545,5.318562,5.318562,2055601
2023-03-30,5.317978,5.509483,5.291577,5.415070,5.415070,5121738
2023-03-31,5.415314,5.483993,5.363570,5.443359,5.443359,2681106
2023-04-01,5.443582,5.481229,5.351966,5.362556,5.362556,1630127
2023-04-02,5.386893,5.403594,5.227140,5.292335,5.292335,2506506
2023-04-03,5.292427,5.352034,5.196061,5.286646,5.286646,2440753
2023-04-04,5.287047,5.368256,5.247191,5.320336,5.320336,2049574
2023-04-05,5.321255,5.468716,5.314394,5.412017,5.412017,2280605
2023-04-06,5.412313,5.415974,5.321833,5.365118,5.365118,1744015
2023-04-07,5.363780,5.635961,5.263751,5.635961,5.635961,6216967
2023-04-08,5.635425,7.161176,5.562771,5.880228,5.880228,53997200
2023-04-09,5.880573,6.708369,5.651410,5.750990,5.750990,18984794
2023-04-10,5.751500,6.147758,5.483409,5.922056,5.922056,15881576
2023-04-11,5.928627,6.369253,5.622932,5.622932,5.622932,15688294
2023-04-12,5.623334,5.710889,5.515803,5.604963,5.604963,5635116
2023-04-13,5.538750,5.714104,5.534773,5.692086,5.692086,4291905
2023-04-14,5.693105,5.791679,5.653878,5.707490,5.707490,4644385
